threshold,precision,recall,f1,tpr,fpr,youden_j
0.921074,1.0,0.8666666666666667,0.9285714285714286,0.8666666666663778,0.0,0.8666666666663778
0.9247904,1.0,0.8,0.8888888888888888,0.7999999999997334,0.0,0.7999999999997334
0.92850673,1.0,0.8,0.8888888888888888,0.7999999999997334,0.0,0.7999999999997334
0.9322231,1.0,0.7333333333333333,0.8461538461538461,0.7333333333330889,0.0,0.7333333333330889
0.9359395,1.0,0.7333333333333333,0.8461538461538461,0.7333333333330889,0.0,0.7333333333330889
0.93965584,1.0,0.7333333333333333,0.8461538461538461,0.7333333333330889,0.0,0.7333333333330889
0.9433722,1.0,0.7333333333333333,0.8461538461538461,0.7333333333330889,0.0,0.7333333333330889
0.9470886,1.0,0.7333333333333333,0.8461538461538461,0.7333333333330889,0.0,0.7333333333330889
0.95080495,1.0,0.7333333333333333,0.8461538461538461,0.7333333333330889,0.0,0.7333333333330889
0.9545213,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.9582377,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.96195406,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.96567047,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.9693868,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.97310317,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.9768196,1.0,0.6666666666666666,0.8,0.6666666666664445,0.0,0.6666666666664445
0.9805359,1.0,0.6,0.75,0.5999999999998,0.0,0.5999999999998
0.9842523,1.0,0.6,0.75,0.5999999999998,0.0,0.5999999999998
0.9879687,1.0,0.5333333333333333,0.6956521739130435,0.5333333333331556,0.0,0.5333333333331556
0.99168503,1.0,0.5333333333333333,0.6956521739130435,0.5333333333331556,0.0,0.5333333333331556
0.99540144,1.0,0.5333333333333333,0.6956521739130435,0.5333333333331556,0.0,0.5333333333331556
0.9991178,1.0,0.4666666666666667,0.6363636363636364,0.46666666666651113,0.0,0.46666666666651113
1.0028341,1.0,0.4,0.5714285714285714,0.3999999999998667,0.0,0.3999999999998667
1.0065506,1.0,0.4,0.5714285714285714,0.3999999999998667,0.0,0.3999999999998667
1.0102669,1.0,0.3333333333333333,0.5,0.33333333333322224,0.0,0.33333333333322224
1.0139832,1.0,0.3333333333333333,0.5,0.33333333333322224,0.0,0.33333333333322224
1.0176997,1.0,0.26666666666666666,0.42105263157894735,0.2666666666665778,0.0,0.2666666666665778
1.021416,1.0,0.2,0.3333333333333333,0.19999999999993334,0.0,0.19999999999993334
1.0251324,1.0,0.2,0.3333333333333333,0.19999999999993334,0.0,0.19999999999993334
1.0288488,1.0,0.2,0.3333333333333333,0.19999999999993334,0.0,0.19999999999993334
1.0325651,1.0,0.2,0.3333333333333333,0.19999999999993334,0.0,0.19999999999993334
1.0362816,1.0,0.2,0.3333333333333333,0.19999999999993334,0.0,0.19999999999993334
1.0399978,1.0,0.2,0.3333333333333333,0.19999999999993334,0.0,0.19999999999993334
1.0437143,1.0,0.13333333333333333,0.23529411764705882,0.1333333333332889,0.0,0.1333333333332889
1.0474306,1.0,0.13333333333333333,0.23529411764705882,0.1333333333332889,0.0,0.1333333333332889
1.051147,1.0,0.13333333333333333,0.23529411764705882,0.1333333333332889,0.0,0.1333333333332889
1.0548633,1.0,0.13333333333333333,0.23529411764705882,0.1333333333332889,0.0,0.1333333333332889
1.0585797,1.0,0.13333333333333333,0.23529411764705882,0.1333333333332889,0.0,0.1333333333332889
1.0622962,1.0,0.13333333333333333,0.23529411764705882,0.1333333333332889,0.0,0.1333333333332889
1.0660124,1.0,0.06666666666666667,0.125,0.06666666666664445,0.0,0.06666666666664445
1.0697289,1.0,0.06666666666666667,0.125,0.06666666666664445,0.0,0.06666666666664445
